CATION_ANION Temperature Pressure Density
C0505_A0044 330.65 20000 1194.61
C0505_A0044 330.65 25000 1196.75
C0505_A0044 330.65 30000 1198.87
C0505_A0044 330.65 35000 1200.96
C0505_A0044 333.15 100 1183.99
C0505_A0044 333.15 2500 1185.11
C0505_A0044 333.15 5000 1186.28
C0505_A0044 333.15 10000 1188.56
C0505_A0044 333.15 15000 1190.8
C0505_A0044 333.15 20000 1193.11
C0505_A0044 333.15 25000 1195.15
C0505_A0044 333.15 30000 1197.28
C0505_A0044 333.15 35000 1199.37
C0505_A0044 335.65 100 1182.1
C0505_A0044 335.65 2500 1183.26
C0505_A0044 335.65 5000 1184.42
C0505_A0044 335.65 10000 1186.69
C0505_A0044 335.65 15000 1188.89
C0505_A0044 335.65 20000 1191.1
C0505_A0044 335.65 25000 1193.25
C0505_A0044 335.65 30000 1195.37
C0505_A0044 335.65 35000 1197.47
C0505_A0044 338.15 100 1180.19
C0505_A0044 338.15 2500 1181.33
C0505_A0044 338.15 5000 1182.5
C0505_A0044 338.15 10000 1184.82
C0505_A0044 338.15 15000 1187.07
C0505_A0044 338.15 20000 1189.33
C0505_A0044 338.15 25000 1191.48
C0505_A0044 338.15 30000 1193.62
C0505_A0044 338.15 35000 1195.73
C0505_A0044 340.65 100 1178.93
C0505_A0044 340.65 2500 1180.06
C0505_A0044 340.65 5000 1181.24
C0505_A0044 340.65 10000 1183.56
C0505_A0044 340.65 15000 1185.84
C0505_A0044 340.65 20000 1188.1
C0505_A0044 340.65 25000 1190.3
C0505_A0044 340.65 30000 1192.43
C0505_A0044 340.65 35000 1194.56
C0505_A0044 343.15 100 1177.07
C0505_A0044 343.15 2500 1178.21
C0505_A0044 343.15 5000 1179.37
C0505_A0044 343.15 10000 1181.69
C0505_A0044 343.15 15000 1183.97
C0505_A0044 343.15 20000 1186.21
C0505_A0044 343.15 25000 1188.4
C0505_A0044 343.15 30000 1190.57
C0505_A0044 343.15 35000 1192.7
C0505_A0044 345.65 100 1175.36
C0505_A0044 345.65 2500 1176.47
C0505_A0044 345.65 5000 1177.65
C0505_A0044 345.65 10000 1179.97
C0505_A0044 345.65 15000 1182.29
C0505_A0044 345.65 20000 1184.56
C0505_A0044 345.65 25000 1186.82
C0505_A0044 345.65 30000 1189.03
C0505_A0044 345.65 35000 1191.23
C0505_A0044 348.15 100 1173.83
C0505_A0044 348.15 2500 1175
C0505_A0044 348.15 5000 1176.2
C0505_A0044 348.15 10000 1178.56
C0505_A0044 348.15 15000 1180.89
C0505_A0044 348.15 20000 1183.16
C0505_A0044 348.15 25000 1185.4
C0505_A0044 348.15 30000 1187.58
C0505_A0044 348.15 35000 1189.76
C0505_A0044 350.65 100 1172.53
C0505_A0044 350.65 2500 1173.7
C0505_A0044 350.65 5000 1174.91
C0505_A0044 350.65 10000 1177.29
C0505_A0044 350.65 15000 1179.61
C0505_A0044 350.65 20000 1181.92
C0505_A0044 350.65 25000 1184.15
C0505_A0044 350.65 30000 1186.37
C0505_A0044 350.65 35000 1188.54
C0505_A0044 353.15 100 1170.84
C0505_A0044 353.15 2500 1171.99
C0505_A0044 353.15 5000 1173.23
C0505_A0044 353.15 10000 1175.65
C0505_A0044 353.15 15000 1178
C0505_A0044 353.15 20000 1180.25
C0505_A0044 353.15 25000 1182.52
C0505_A0044 353.15 30000 1184.75
C0505_A0044 353.15 35000 1186.94
C0505_A0020 283.15 100 1212.38
C0505_A0020 283.15 2500 1213.5
C0505_A0020 283.15 5000 1214.65
C0505_A0020 283.15 10000 1216.9
C0505_A0020 283.15 15000 1219.12
C0505_A0020 283.15 20000 1221.32
C0505_A0020 283.15 25000 1223.46
C0505_A0020 283.15 30000 1225.58
C0505_A0020 283.15 35000 1227.67
C0505_A0020 285.65 100 1210.53
C0505_A0020 285.65 2500 1211.65
C0505_A0020 285.65 5000 1212.81
C0505_A0020 285.65 10000 1215.09
C0505_A0020 285.65 15000 1217.33
C0505_A0020 285.65 20000 1219.53
C0505_A0020 285.65 25000 1221.69
C0505_A0020 285.65 30000 1223.83
C0505_A0020 285.65 35000 1225.93
C0505_A0020 288.15 100 1208.68
C0505_A0020 288.15 2500 1209.8
C0505_A0020 288.15 5000 1210.99
C0505_A0020 288.15 10000 1213.27
C0505_A0020 288.15 15000 1215.54
C0505_A0020 288.15 20000 1217.75
C0505_A0020 288.15 25000 1219.93
C0505_A0020 288.15 30000 1222.09
C0505_A0020 288.15 35000 1224.19
C0505_A0020 290.65 100 1206.85
C0505_A0020 290.65 2500 1208
C0505_A0020 290.65 5000 1209.18
C0505_A0020 290.65 10000 1211.49
C0505_A0020 290.65 15000 1213.74
C0505_A0020 290.65 20000 1215.99
C0505_A0020 290.65 25000 1218.18
C0505_A0020 290.65 30000 1220.35
C0505_A0020 290.65 35000 1222.46
C0505_A0020 293.15 100 1205.02
C0505_A0020 293.15 2500 1206.16
C0505_A0020 293.15 5000 1207.35
C0505_A0020 293.15 10000 1209.67
C0505_A0020 293.15 15000 1211.95
C0505_A0020 293.15 20000 1214.19
C0505_A0020 293.15 25000 1216.39
C0505_A0020 293.15 30000 1218.56
C0505_A0020 293.15 35000 1220.7
C0505_A0020 295.65 100 1203.16
C0505_A0020 295.65 2500 1204.32
C0505_A0020 295.65 5000 1205.52
C0505_A0020 295.65 10000 1207.85
C0505_A0020 295.65 15000 1210.15
C0505_A0020 295.65 20000 1212.41
C0505_A0020 295.65 25000 1214.62
C0505_A0020 295.65 30000 1216.81
C0505_A0020 295.65 35000 1218.97
C0505_A0020 298.15 100 1201.36
C0505_A0020 298.15 2500 1202.51
C0505_A0020 298.15 5000 1203.7
C0505_A0020 298.15 10000 1206.06
C0505_A0020 298.15 15000 1208.37
C0505_A0020 298.15 20000 1210.63
C0505_A0020 298.15 25000 1212.88
C0505_A0020 298.15 30000 1215.06
C0505_A0020 298.15 35000 1217.23
C0505_A0020 300.65 100 1199.15
C0505_A0020 300.65 2500 1200.37
C0505_A0020 300.65 5000 1201.58
C0505_A0020 300.65 10000 1204.03
C0505_A0020 300.65 15000 1206.44
C0505_A0020 300.65 20000 1208.78
C0505_A0020 300.65 25000 1211.05
C0505_A0020 300.65 30000 1213.28
C0505_A0020 300.65 35000 1215.45
C0505_A0020 303.15 100 1197.75
C0505_A0020 303.15 2500 1198.9
C0505_A0020 303.15 5000 1200.12
C0505_A0020 303.15 10000 1202.49
C0505_A0020 303.15 15000 1204.81
C0505_A0020 303.15 20000 1207.1
C0505_A0020 303.15 25000 1209.31
C0505_A0020 303.15 30000 1211.45
C0505_A0020 303.15 35000 1213.58
C0505_A0020 305.65 100 1195.85
C0505_A0020 305.65 2500 1197.08
C0505_A0020 305.65 5000 1198.28
C0505_A0020 305.65 10000 1200.68
C0505_A0020 305.65 15000 1203.03
C0505_A0020 305.65 20000 1205.36
C0505_A0020 305.65 25000 1207.62
C0505_A0020 305.65 30000 1209.85
C0505_A0020 305.65 35000 1212.05
C0505_A0020 308.15 100 1194.1
C0505_A0020 308.15 2500 1195.3
C0505_A0020 308.15 5000 1196.51
C0505_A0020 308.15 10000 1198.93
C0505_A0020 308.15 15000 1201.31
C0505_A0020 308.15 20000 1203.63
C0505_A0020 308.15 25000 1205.91
C0505_A0020 308.15 30000 1208.16
C0505_A0020 308.15 35000 1210.38
C0505_A0020 310.65 100 1192.35
C0505_A0020 310.65 2500 1193.57
C0505_A0020 310.65 5000 1194.78
C0505_A0020 310.65 10000 1197.21
C0505_A0020 310.65 15000 1199.61
C0505_A0020 310.65 20000 1201.94
C0505_A0020 310.65 25000 1204.25
C0505_A0020 310.65 30000 1206.49
C0505_A0020 310.65 35000 1208.72
C0505_A0020 313.15 100 1190.53
C0505_A0020 313.15 2500 1191.74
C0505_A0020 313.15 5000 1192.99
C0505_A0020 313.15 10000 1195.42
C0505_A0020 313.15 15000 1197.83
C0505_A0020 313.15 20000 1200.17
C0505_A0020 313.15 25000 1202.49
C0505_A0020 313.15 30000 1204.75
C0505_A0020 313.15 35000 1206.99
C0505_A0020 315.65 100 1188.73
C0505_A0020 315.65 2500 1189.97
C0505_A0020 315.65 5000 1191.21
C0505_A0020 315.65 10000 1193.67
C0505_A0020 315.65 15000 1196.08
C0505_A0020 315.65 20000 1198.45
C0505_A0020 315.65 25000 1200.72
C0505_A0020 315.65 30000 1203.07
C0505_A0020 315.65 35000 1205.31
C0505_A0020 318.15 100 1187.04
C0505_A0020 318.15 2500 1188.25
C0505_A0020 318.15 5000 1189.51
C0505_A0020 318.15 10000 1191.99
C0505_A0020 318.15 15000 1194.41
C0505_A0020 318.15 20000 1196.78
C0505_A0020 318.15 25000 1199.13
C0505_A0020 318.15 30000 1201.44
C0505_A0020 318.15 35000 1203.68
C0505_A0020 320.65 100 1185.36
C0505_A0020 320.65 2500 1186.58
C0505_A0020 320.65 5000 1187.84
C0505_A0020 320.65 10000 1190.34
C0505_A0020 320.65 15000 1192.76
C0505_A0020 320.65 20000 1195.17
C0505_A0020 320.65 25000 1197.52
C0505_A0020 320.65 30000 1199.83
C0505_A0020 320.65 35000 1202.11
C0505_A0020 323.15 100 1183.55
C0505_A0020 323.15 2500 1184.75
C0505_A0020 323.15 5000 1186.04
C0505_A0020 323.15 10000 1188.54
C0505_A0020 323.15 15000 1190.99
C0505_A0020 323.15 20000 1193.4
C0505_A0020 323.15 25000 1195.77
C0505_A0020 323.15 30000 1198.09
C0505_A0020 323.15 35000 1200.39
C0505_A0020 325.65 100 1181.72
C0505_A0020 325.65 2500 1182.96
C0505_A0020 325.65 5000 1184.23
C0505_A0020 325.65 10000 1186.78
C0505_A0020 325.65 15000 1189.24
C0505_A0020 325.65 20000 1191.67
C0505_A0020 325.65 25000 1194.06
C0505_A0020 325.65 30000 1196.36
C0505_A0020 325.65 35000 1198.7
C0505_A0020 328.15 100 1179.94
C0505_A0020 328.15 2500 1181.2
C0505_A0020 328.15 5000 1182.49
C0505_A0020 328.15 10000 1185.02
C0505_A0020 328.15 15000 1187.5
C0505_A0020 328.15 20000 1189.95
C0505_A0020 328.15 25000 1192.36
C0505_A0020 328.15 30000 1194.69
C0505_A0020 328.15 35000 1197.02
C0505_A0020 330.65 100 1178.23
C0505_A0020 330.65 2500 1179.43
C0505_A0020 330.65 5000 1180.74
C0505_A0020 330.65 10000 1183.3
C0505_A0020 330.65 15000 1185.79
C0505_A0020 330.65 20000 1188.25
C0505_A0020 330.65 25000 1190.65
C0505_A0020 330.65 30000 1193.02
C0505_A0020 330.65 35000 1195.36
C0505_A0020 333.15 100 1176.38
C0505_A0020 333.15 2500 1177.66
C0505_A0020 333.15 5000 1178.96
C0505_A0020 333.15 10000 1181.52
C0505_A0020 333.15 15000 1184.04
C0505_A0020 333.15 20000 1186.5
C0505_A0020 333.15 25000 1188.92
C0505_A0020 333.15 30000 1191.3
C0505_A0020 333.15 35000 1193.65
C0505_A0020 335.65 100 1174.36
C0505_A0020 335.65 2500 1175.67
C0505_A0020 335.65 5000 1176.96
C0505_A0020 335.65 10000 1179.53
C0505_A0020 335.65 15000 1182.04
C0505_A0020 335.65 20000 1184.5
C0505_A0020 335.65 25000 1186.92
C0505_A0020 335.65 30000 1189.29
C0505_A0020 335.65 35000 1191.65
C0505_A0020 338.15 100 1172.51
C0505_A0020 338.15 2500 1173.77
C0505_A0020 338.15 5000 1175.08
C0505_A0020 338.15 10000 1177.68
C0505_A0020 338.15 15000 1180.18
C0505_A0020 338.15 20000 1182.69
C0505_A0020 338.15 25000 1185.12
C0505_A0020 338.15 30000 1187.53
C0505_A0020 338.15 35000 1189.88
C0505_A0020 340.65 100 1170.78
C0505_A0020 340.65 2500 1172.06
C0505_A0020 340.65 5000 1173.39
C0505_A0020 340.65 10000 1176
C0505_A0020 340.65 15000 1178.56
C0505_A0020 340.65 20000 1181.08
C0505_A0020 340.65 25000 1183.54
C0505_A0020 340.65 30000 1185.97
C0505_A0020 340.65 35000 1188.34
C0505_A0020 343.15 100 1168.8
C0505_A0020 343.15 2500 1170.08
C0505_A0020 343.15 5000 1171.41
C0505_A0020 343.15 10000 1174.03
C0505_A0020 343.15 15000 1176.59
C0505_A0020 343.15 20000 1179.08
C0505_A0020 343.15 25000 1181.59
C0505_A0020 343.15 30000 1184
C0505_A0020 343.15 35000 1186.4
C0505_A0020 345.65 100 1167.03
C0505_A0020 345.65 2500 1168.28
C0505_A0020 345.65 5000 1169.62
C0505_A0020 345.65 10000 1172.26
C0505_A0020 345.65 15000 1174.85
C0505_A0020 345.65 20000 1177.43
C0505_A0020 345.65 25000 1179.94
C0505_A0020 345.65 30000 1182.41
C0505_A0020 345.65 35000 1184.84
C0505_A0020 348.15 100 1165.44
C0505_A0020 348.15 2500 1166.76
C0505_A0020 348.15 5000 1168.11
C0505_A0020 348.15 10000 1170.78
C0505_A0020 348.15 15000 1173.4
C0505_A0020 348.15 20000 1175.95
C0505_A0020 348.15 25000 1178.44
C0505_A0020 348.15 30000 1180.89
C0505_A0020 348.15 35000 1183.33
C0505_A0020 350.65 100 1163.74
C0505_A0020 350.65 2500 1165.06
C0505_A0020 350.65 5000 1166.41
C0505_A0020 350.65 10000 1169.09
C0505_A0020 350.65 15000 1171.72
C0505_A0020 350.65 20000 1174.3
C0505_A0020 350.65 25000 1176.81
C0505_A0020 350.65 30000 1179.28
C0505_A0020 350.65 35000 1181.69
C0505_A0020 353.15 100 1161.93
C0505_A0020 353.15 2500 1163.27
C0505_A0020 353.15 5000 1164.67
C0505_A0020 353.15 10000 1167.4
C0505_A0020 353.15 15000 1170
C0505_A0020 353.15 20000 1172.6
C0505_A0020 353.15 25000 1175.13
C0505_A0020 353.15 30000 1177.62
C0505_A0020 353.15 35000 1180.08
C1549_A0194 278.15 101.325 1056.1
C1549_A0194 278.4 101.325 1056
C1549_A0194 278.65 101.325 1055.8
C1549_A0194 278.9 101.325 1055.6
C1549_A0194 279.15 101.325 1055.5
C1549_A0194 279.4 101.325 1055.3
C1549_A0194 279.65 101.325 1055.2
C1549_A0194 279.9 101.325 1055
C1549_A0194 280.15 101.325 1054.8
C1549_A0194 280.4 101.325 1054.7
C1549_A0194 280.65 101.325 1054.5
C1549_A0194 280.9 101.325 1054.4
C1549_A0194 281.15 101.325 1054.2
C1549_A0194 281.4 101.325 1054
C1549_A0194 281.65 101.325 1053.9
C1549_A0194 281.9 101.325 1053.7
C1549_A0194 282.15 101.325 1053.6
C1549_A0194 282.4 101.325 1053.4
C1549_A0194 282.65 101.325 1053.2
C1549_A0194 282.9 101.325 1053.1
C1549_A0194 283.15 101.325 1052.9
C1549_A0194 283.4 101.325 1052.8
C1549_A0194 283.65 101.325 1052.6
C1549_A0194 283.9 101.325 1052.4
C1549_A0194 284.15 101.325 1052.3
C1549_A0194 284.4 101.325 1052.1
C1549_A0194 284.65 101.325 1052
C1549_A0194 284.9 101.325 1051.8
C1549_A0194 285.15 101.325 1051.6
C1549_A0194 285.4 101.325 1051.5
C1549_A0194 285.65 101.325 1051.3
C1549_A0194 285.9 101.325 1051.1
C1549_A0194 286.15 101.325 1051
C1549_A0194 286.4 101.325 1050.8
C1549_A0194 286.65 101.325 1050.7
C1549_A0194 286.9 101.325 1050.5
C1549_A0194 287.15 101.325 1050.3
C1549_A0194 287.4 101.325 1050.2
C1549_A0194 287.65 101.325 1050
C1549_A0194 287.9 101.325 1049.8
C1549_A0194 288.15 101.325 1049.7
C1549_A0194 288.4 101.325 1049.5
C1549_A0194 288.65 101.325 1049.4
C1549_A0194 288.9 101.325 1049.2
C1549_A0194 289.15 101.325 1049
C1549_A0194 289.4 101.325 1048.9
C1549_A0194 289.65 101.325 1048.7
C1549_A0194 289.9 101.325 1048.6
C1549_A0194 290.15 101.325 1048.4
C1549_A0194 290.4 101.325 1048.3
C1549_A0194 290.65 101.325 1048.1
C1549_A0194 290.9 101.325 1047.9
C1549_A0194 291.15 101.325 1047.8
C1549_A0194 291.4 101.325 1047.6
C1549_A0194 291.65 101.325 1047.5
C1549_A0194 291.9 101.325 1047.3
C1549_A0194 292.15 101.325 1047.2
C1549_A0194 292.4 101.325 1047
C1549_A0194 292.65 101.325 1046.8
C1549_A0194 292.9 101.325 1046.7
C1549_A0194 293.15 101.325 1046.5
C1549_A0194 293.4 101.325 1046.4
C1549_A0194 293.65 101.325 1046.2
C1549_A0194 293.9 101.325 1046.1
C1549_A0194 294.15 101.325 1045.9
C1549_A0194 294.4 101.325 1045.7
C1549_A0194 294.65 101.325 1045.6
C1549_A0194 294.9 101.325 1045.4
C1549_A0194 295.15 101.325 1045.3
C1549_A0194 295.4 101.325 1045.1
C1549_A0194 295.65 101.325 1045
C1549_A0194 295.9 101.325 1044.8
C1549_A0194 296.15 101.325 1044.6
C1549_A0194 296.4 101.325 1044.5
C1549_A0194 296.65 101.325 1044.3
C1549_A0194 296.9 101.325 1044.2
C1549_A0194 297.15 101.325 1044
C1549_A0194 297.4 101.325 1043.8
C1549_A0194 297.65 101.325 1043.7
C1549_A0194 297.9 101.325 1043.5
C1549_A0194 298.15 101.325 1043.4
C1549_A0194 298.4 101.325 1043.2
C1549_A0194 298.65 101.325 1043
C1549_A0194 298.9 101.325 1042.9
C1549_A0194 299.15 101.325 1042.7
C1549_A0194 299.4 101.325 1042.6
C1549_A0194 299.65 101.325 1042.4
C1549_A0194 299.9 101.325 1042.3
C1549_A0194 300.15 101.325 1042.1
C1549_A0194 300.4 101.325 1041.9
C1549_A0194 300.65 101.325 1041.8
C1549_A0194 300.9 101.325 1041.6
C1549_A0194 301.15 101.325 1041.4
C1549_A0194 301.4 101.325 1041.3
C1549_A0194 301.65 101.325 1041.1
C1549_A0194 301.9 101.325 1041
C1549_A0194 302.15 101.325 1040.8
C1549_A0194 302.4 101.325 1040.6
C1549_A0194 302.65 101.325 1040.5
C1549_A0194 302.9 101.325 1040.3
C1549_A0194 303.15 101.325 1040.2
C1549_A0194 303.4 101.325 1040
C1549_A0194 303.65 101.325 1039.8
C1549_A0194 303.9 101.325 1039.7
C1549_A0194 304.15 101.325 1039.5
C1549_A0194 304.4 101.325 1039.4
C1549_A0194 304.65 101.325 1039.2
C1549_A0194 304.91 101.325 1039
C1549_A0194 305.15 101.325 1038.9
C1549_A0194 305.4 101.325 1038.7
C1549_A0194 305.65 101.325 1038.6
C1549_A0194 305.9 101.325 1038.4
C1549_A0194 306.15 101.325 1038.2
C1549_A0194 306.4 101.325 1038.1
C1549_A0194 306.65 101.325 1037.9
C1549_A0194 306.9 101.325 1037.7
C1549_A0194 307.15 101.325 1037.6
C1549_A0194 307.4 101.325 1037.4
C1549_A0194 307.65 101.325 1037.2
C1549_A0194 307.9 101.325 1037.1
C1549_A0194 308.15 101.325 1036.9
C1549_A0194 308.4 101.325 1036.8
C1549_A0194 308.65 101.325 1036.6
C1549_A0194 308.9 101.325 1036.4
C1549_A0194 309.15 101.325 1036.3
C1549_A0194 309.4 101.325 1036.1
C1549_A0194 309.65 101.325 1035.9
C1549_A0194 309.9 101.325 1035.8
C1549_A0194 310.15 101.325 1035.6
C1549_A0194 310.4 101.325 1035.5
C1549_A0194 310.65 101.325 1035.3
C1549_A0194 310.91 101.325 1035.1
C1549_A0194 311.16 101.325 1035
C1549_A0194 311.4 101.325 1034.8
C1549_A0194 311.65 101.325 1034.6
C1549_A0194 311.91 101.325 1034.5
C1549_A0194 312.16 101.325 1034.3
C1549_A0194 312.41 101.325 1034.2
C1549_A0194 312.66 101.325 1034
C1549_A0194 312.91 101.325 1033.8
C1549_A0194 313.16 101.325 1033.7
C1549_A0194 313.4 101.325 1033.5
C1549_A0194 313.66 101.325 1033.3
C1549_A0194 313.9 101.325 1033.2
C1549_A0194 314.15 101.325 1033
C1549_A0194 314.4 101.325 1032.8
C1549_A0194 314.65 101.325 1032.7
C1549_A0194 314.9 101.325 1032.5
C1549_A0194 315.15 101.325 1032.3
C1549_A0194 315.41 101.325 1032.2
C1549_A0194 315.65 101.325 1032
C1549_A0194 315.91 101.325 1031.8
C1549_A0194 316.16 101.325 1031.7
C1549_A0194 316.41 101.325 1031.5
C1549_A0194 316.66 101.325 1031.4
C1549_A0194 316.91 101.325 1031.2
C1549_A0194 317.16 101.325 1031
C1549_A0194 317.4 101.325 1030.9
C1549_A0194 317.66 101.325 1030.7
C1549_A0194 317.91 101.325 1030.5
C1549_A0194 318.16 101.325 1030.4
C1549_A0194 318.41 101.325 1030.2
C1549_A0194 318.65 101.325 1030
C1549_A0194 318.9 101.325 1029.9
C1549_A0194 319.16 101.325 1029.7
C1549_A0194 319.41 101.325 1029.5
C1549_A0194 319.65 101.325 1029.4
C1549_A0194 319.91 101.325 1029.2
C1549_A0194 320.16 101.325 1029
C1549_A0194 320.41 101.325 1028.9
C1549_A0194 320.65 101.325 1028.7
C1549_A0194 320.91 101.325 1028.5
C1549_A0194 321.15 101.325 1028.4
C1549_A0194 321.41 101.325 1028.2
C1549_A0194 321.66 101.325 1028
C1549_A0194 321.9 101.325 1027.9
C1549_A0194 322.15 101.325 1027.7
C1549_A0194 322.41 101.325 1027.5
C1549_A0194 322.65 101.325 1027.4
C1549_A0194 322.91 101.325 1027.2
C1549_A0194 323.16 101.325 1027
C1549_A0194 323.41 101.325 1026.9
C1549_A0194 323.65 101.325 1026.7
C1549_A0194 323.91 101.325 1026.5
C1549_A0194 324.16 101.325 1026.4
C1549_A0194 324.41 101.325 1026.2
C1549_A0194 324.65 101.325 1026
C1549_A0194 324.9 101.325 1025.9
C1549_A0194 325.16 101.325 1025.7
C1549_A0194 325.4 101.325 1025.5
C1549_A0194 325.66 101.325 1025.4
C1549_A0194 325.9 101.325 1025.2
C1549_A0194 326.16 101.325 1025
C1549_A0194 326.41 101.325 1024.9
C1549_A0194 326.66 101.325 1024.7
C1549_A0194 326.9 101.325 1024.5
C1549_A0194 327.16 101.325 1024.3
C1549_A0194 327.4 101.325 1024.2
C1549_A0194 327.66 101.325 1024
C1549_A0194 327.9 101.325 1023.8
C1549_A0194 328.15 101.325 1023.7
C1549_A0194 328.41 101.325 1023.5
C1549_A0194 328.66 101.325 1023.3
C1549_A0194 328.9 101.325 1023.2
C1549_A0194 329.16 101.325 1023
C1549_A0194 329.4 101.325 1022.8
C1549_A0194 329.65 101.325 1022.7
C1549_A0194 329.9 101.325 1022.5
C1549_A0194 330.16 101.325 1022.3
C1549_A0194 330.41 101.325 1022.1
C1549_A0194 330.66 101.325 1022
C1549_A0194 330.91 101.325 1021.8
C1549_A0194 331.16 101.325 1021.6
C1549_A0194 331.41 101.325 1021.5
C1549_A0194 331.66 101.325 1021.3
C1549_A0194 331.91 101.325 1021.1
C1549_A0194 332.16 101.325 1021
C1549_A0194 332.41 101.325 1020.8
C1549_A0194 332.66 101.325 1020.6
C1549_A0194 332.91 101.325 1020.4
C1549_A0194 333.16 101.325 1020.3
C1549_A0194 333.41 101.325 1020.1
C1549_A0194 333.66 101.325 1019.9
C1549_A0194 333.91 101.325 1019.8
C1549_A0194 334.16 101.325 1019.6
C1549_A0194 334.41 101.325 1019.4
C1549_A0194 334.66 101.325 1019.2
C1549_A0194 334.91 101.325 1019.1
C1549_A0194 335.16 101.325 1018.9
C1549_A0194 335.41 101.325 1018.7
C1549_A0194 335.66 101.325 1018.6
C1549_A0194 335.91 101.325 1018.4
C1549_A0194 336.16 101.325 1018.2
C1549_A0194 336.41 101.325 1018
C1549_A0194 336.66 101.325 1017.9
C1549_A0194 336.9 101.325 1017.7
C1549_A0194 337.16 101.325 1017.5
C1549_A0194 337.4 101.325 1017.4
C1549_A0194 337.66 101.325 1017.2
C1549_A0194 337.9 101.325 1017
C1549_A0194 338.15 101.325 1016.8
C1549_A0157 278.15 101.325 1052.7
C1549_A0157 278.4 101.325 1052.5
C1549_A0157 278.65 101.325 1052.4
C1549_A0157 278.9 101.325 1052.2
C1549_A0157 279.15 101.325 1052
C1549_A0157 279.4 101.325 1051.9
C1549_A0157 279.65 101.325 1051.7
C1549_A0157 279.9 101.325 1051.5
C1549_A0157 280.15 101.325 1051.4
C1549_A0157 280.4 101.325 1051.2
C1549_A0157 280.65 101.325 1051
C1549_A0157 280.9 101.325 1050.9
C1549_A0157 281.15 101.325 1050.7
C1549_A0157 281.4 101.325 1050.5
C1549_A0157 281.65 101.325 1050.4
C1549_A0157 281.9 101.325 1050.2
C1549_A0157 282.15 101.325 1050
C1549_A0157 282.4 101.325 1049.9
C1549_A0157 282.65 101.325 1049.7
C1549_A0157 282.9 101.325 1049.5
C1549_A0157 283.15 101.325 1049.4
C1549_A0157 283.4 101.325 1049.2
C1549_A0157 283.65 101.325 1049
C1549_A0157 283.9 101.325 1048.9
C1549_A0157 284.15 101.325 1048.7
C1549_A0157 284.4 101.325 1048.5
C1549_A0157 284.65 101.325 1048.3
C1549_A0157 284.9 101.325 1048.2
C1549_A0157 285.15 101.325 1048
C1549_A0157 285.4 101.325 1047.8
C1549_A0157 285.65 101.325 1047.7
C1549_A0157 285.9 101.325 1047.5
C1549_A0157 286.15 101.325 1047.3
C1549_A0157 286.4 101.325 1047.2
C1549_A0157 286.65 101.325 1047
C1549_A0157 286.9 101.325 1046.8
C1549_A0157 287.15 101.325 1046.7
C1549_A0157 287.4 101.325 1046.5
C1549_A0157 287.65 101.325 1046.3
C1549_A0157 287.9 101.325 1046.2
C1549_A0157 288.15 101.325 1046
C1549_A0157 288.4 101.325 1045.8
C1549_A0157 288.65 101.325 1045.7
C1549_A0157 288.9 101.325 1045.5
C1549_A0157 289.15 101.325 1045.3
C1549_A0157 289.4 101.325 1045.2
C1549_A0157 289.65 101.325 1045
C1549_A0157 289.9 101.325 1044.8
C1549_A0157 290.15 101.325 1044.7
C1549_A0157 290.4 101.325 1044.5
C1549_A0157 290.65 101.325 1044.3
C1549_A0157 290.9 101.325 1044.2
C1549_A0157 291.15 101.325 1044
C1549_A0157 291.4 101.325 1043.8
C1549_A0157 291.65 101.325 1043.7
C1549_A0157 291.9 101.325 1043.5
C1549_A0157 292.15 101.325 1043.3
C1549_A0157 292.4 101.325 1043.1
C1549_A0157 292.65 101.325 1043
C1549_A0157 292.9 101.325 1042.8
C1549_A0157 293.15 101.325 1042.6
C1549_A0157 293.4 101.325 1042.5
C1549_A0157 293.65 101.325 1042.3
C1549_A0157 293.9 101.325 1042.1
C1549_A0157 294.15 101.325 1042
C1549_A0157 294.4 101.325 1041.8
C1549_A0157 294.65 101.325 1041.6
C1549_A0157 294.9 101.325 1041.5
C1549_A0157 295.15 101.325 1041.3
C1549_A0157 295.4 101.325 1041.1
C1549_A0157 295.65 101.325 1040.9
C1549_A0157 295.9 101.325 1040.8
C1549_A0157 296.15 101.325 1040.6
C1549_A0157 296.4 101.325 1040.4
C1549_A0157 296.65 101.325 1040.3
C1549_A0157 296.9 101.325 1040.1
C1549_A0157 297.15 101.325 1039.9
C1549_A0157 297.4 101.325 1039.8
C1549_A0157 297.65 101.325 1039.6
C1549_A0157 297.9 101.325 1039.4
C1549_A0157 298.15 101.325 1039.2
C1549_A0157 298.4 101.325 1039.1
C1549_A0157 298.65 101.325 1038.9
C1549_A0157 298.9 101.325 1038.7
C1549_A0157 299.15 101.325 1038.6
C1549_A0157 299.4 101.325 1038.4
C1549_A0157 299.65 101.325 1038.2
C1549_A0157 299.9 101.325 1038
C1549_A0157 300.15 101.325 1037.9
C1549_A0157 300.4 101.325 1037.7
C1549_A0157 300.65 101.325 1037.5
C1549_A0157 300.9 101.325 1037.4
C1549_A0157 301.15 101.325 1037.2
C1549_A0157 301.4 101.325 1037
